DaunHerbal/1-1.jpg,21136.5,0.666666667,0,0,15.16666667,13.83333333,0,0,0,0,0,0,0,0,0,0,5127,0,0,0,7264.166667,1512.666667,0,0,0,0,0,0,0,0,0,0,47.5,0,0,0,4101.166667,642.8333333,0,0,38.66666667,70,0.333333333,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,4.333333333,24.83333333,0,0,0,0,0,0,28958,1619.333333,661,362.3333333,266,192.3333333,168.6666667,152.8333333,141,489.6666667,160.1666667,159,204.8333333,272,392.6666667,710.5,1725,3364.666667,0.017683895,0.016471719,0.018142416,0.016312943,416.0812437,586.7722729,364.9409983,656.1509408,0.785690941,0.697825997,0.812027928,0.66209733,12.6466871,12.83385792,12.57511023,12.88077293
DaunHerbal/1-10.jpg,22071.33333,0.333333333,0,0,4.666666667,7.333333333,0,0,0,0,0,0,0,0,0,0,4230.333333,0.333333333,0,0,5918,2096.5,0,0,0,0,0,0,0,0,0,0,44.83333333,0,0,0,4430.333333,959.8333333,0,0,49.5,126.3333333,1.333333333,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,8,50.33333333,0.333333333,0,0,0,0,0,29166.33333,1612.333333,621.5,319.3333333,223.3333333,173,126,114.5,121.8333333,455.5,114.6666667,148.3333333,157.8333333,239,342.6666667,623,1680.5,3760.333333,0.014709695,0.013827529,0.015218471,0.01378571,536.8339149,743.2661453,430.6421637,777.6685662,0.754991797,0.660793992,0.803390334,0.645093252,12.98417269,13.15236922,12.87416792,13.1691964
DaunHerbal/1-11.jpg,21964.83333,0.5,0,0,3.333333333,10.5,0,0,0,0,0,0,0,0,0,0,4195.5,2.333333333,0,0,6026,2100.5,0,0,0,0,0,0,0,0,0,0,48.16666667,0,0,0,4451.333333,969.6666667,0,0,45.33333333,120,1.666666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,8.833333333,50.83333333,0.333333333,0,0,0,0,0,29230,1647.333333,637,332.5,217.5,174,137.1666667,118.6666667,102.8333333,461.1666667,112.3333333,144.8333333,174.8333333,231.1666667,344.3333333,625.5,1620,3688.833333,0.014773077,0.013848189,0.015334758,0.013864428,537.6071285,750.5493952,431.4875689,771.4388685,0.754875434,0.657807467,0.803220528,0.648282841,12.98195579,13.15545657,12.86844193,13.16239942
DaunHerbal/1-12.jpg,21674.83333,0,0,0,3.833333333,10.33333333,0,0,0,0,0,0,0,0,0,0,4240.5,1.5,0,0,6359.333333,2098.5,0,0,0,0.333333333,0,0,0,0,0,0,54.83333333,0,0,0,4350.833333,965.6666667,0,0,54.5,125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.166666667,51.83333333,0,0,0,0,0,0,29315.83333,1648.666667,664.1666667,333.8333333,211.5,180,136,120.6666667,106.8333333,469.6666667,131.6666667,142.1666667,171.6666667,245.3333333,353.5,648,1670.833333,3449.666667,0.014809178,0.013865011,0.01536917,0.013875736,528.5845242,737.4600064,424.6011362,756.0386233,0.756145907,0.659810068,0.804081171,0.651240556,12.96711274,13.14213441,12.85513821,13.14793732
DaunHerbal/1-13.jpg,21502.66667,0,0,0,3.666666667,11.83333333,0,0,0,0,0,0,0,0,0,0,4365,0.333333333,0,0,6648,2029,0,0,0,0,0,0,0,0,0,0,48.33333333,0,0,0,4214.5,958.3333333,0,0,46,114.8333333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,47.5,0,0,0,0,0,0,29291.66667,1644.666667,603.1666667,333.8333333,226,162.3333333,130.5,115.5,121,447.8333333,121.8333333,128.8333333,182.3333333,225.8333333,343.5,658.1666667,1670.666667,3592.333333,0.014566795,0.013641623,0.015071047,0.013629439,521.2605718,731.9703725,416.8872807,747.0426274,0.756593655,0.658211264,0.805309768,0.651172239,12.9713879,13.14747277,12.85994739,13.15470569
DaunHerbal/1-14.jpg,21397.16667,0.666666667,0,0,1.333333333,4.5,0,0,0,0,0,0,0,0,0,0,4336.166667,2.666666667,0,0,6677.166667,2086.166667,0,0,0,0,0,0,0,0,0,0,53.66666667,0,0,0,4251.5,995.1666667,0,0,40.5,101.6666667,1.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,4.833333333,44.83333333,0.333333333,0,0,0,0,0,29252.66667,1626.166667,647.6666667,337.5,236.3333333,166,130.8333333,115.1666667,107.3333333,453,125.6666667,139,156.1666667,219.5,348.1666667,636.6666667,1615,3687.166667,0.015026639,0.014050811,0.015543474,0.014010899,505.1087312,715.8183522,410.4489975,724.4797386,0.760535082,0.66067508,0.805452477,0.65657445,12.91911995,13.10164622,12.81394068,13.10683678
DaunHerbal/1-15.jpg,21370.83333,0.666666667,0,0,4,2.833333333,0,0,0,0,0,0,0,0,0,0,4271.333333,0.666666667,0,0,6712.166667,2080.5,0,0,0,0,0,0,0,0,0,0,54.5,0,0,0,4343.666667,977.6666667,0,0,41.5,98.66666667,1.333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,5.5,32.83333333,0.333333333,0,0,0,0,0,29271,1652,636.3333333,343.8333333,228.6666667,171.5,137.8333333,125.3333333,121.1666667,459,109,150.5,172.3333333,232,352.5,647.8333333,1668.666667,3520.5,0.014879297,0.013873384,0.015402285,0.013907829,499.452379,713.7625366,405.8525689,712.0783553,0.760376731,0.657601382,0.805290483,0.658408643,12.91743804,13.10488447,12.81215932,13.10125316
DaunHerbal/1-16.jpg,21636.33333,0,0,0,11.83333333,8,0,0,0,0,0,0,0,0,0,0,5119.666667,0.333333333,0,0,7045.5,1595,0,0,0,0,0,0,0,0,0,0,38.83333333,0,0,0,3756.5,643,0,0,28.33333333,80.66666667,1.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,32.16666667,0,0,0,0,0,0,29002.5,1615.666667,635.5,353.3333333,218.6666667,168.1666667,138.5,125.8333333,120.6666667,462.3333333,121.6666667,135.1666667,186.5,251.5,349.1666667,677.6666667,1731.166667,3706,0.015866459,0.014809932,0.016255889,0.01468193,446.1925668,626.2514174,389.9700376,689.5564412,0.775330756,0.684717662,0.803642914,0.652846347,12.80311371,12.98840928,12.73119354,13.02793596
DaunHerbal/1-17.jpg,21503.66667,0,0,0,5.5,9.166666667,0,0,0,0,0,0,0,0,0,0,5173.833333,0,0,0,6959.333333,1643.833333,0,0,0,0,0,0,0,0,0,0,39.33333333,0,0,0,3843.5,681.5,0,0,29.5,78,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333333333,29,0,0,0,0,0,0,28913.33333,1585.666667,634.1666667,344.8333333,222,186,135.1666667,130.5,107,449.6666667,124.6666667,130.6666667,163.8333333,227.5,371.8333333,661.6666667,1746.333333,3865.166667,0.01567784,0.014677879,0.016175732,0.014569918,446.2320576,628.4957971,379.7559607,691.3599943,0.777572337,0.68678168,0.810700824,0.655451075,12.81596615,13.00023934,12.73093064,13.03796531
DaunHerbal/1-18.jpg,21600.83333,0.333333333,0,0,5.666666667,4.5,0,0,0,0,0,0,0,0,0,0,4993.166667,0.333333333,0,0,6766.5,1709.166667,0,0,0,0,0,0,0,0,0,0,50.33333333,0,0,0,4015.666667,715.5,0,0,21.33333333,82.66666667,2,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,1.333333333,30.33333333,0,0,0,0,0,0,29143.83333,1623.333333,639.8333333,318.3333333,210.1666667,178.5,143.5,120.3333333,112.3333333,454.5,123,131.6666667,176.1666667,227.1666667,341.3333333,655.3333333,1608.166667,3792.5,0.01543322,0.014473023,0.015941417,0.01441167,461.8951419,652.442199,390.1883835,705.0916774,0.772121942,0.678178624,0.807536229,0.652209802,12.84454619,13.02732807,12.75337549,13.05455719
